,1A,2A,3A,1B,2B,3B,1C,2C,3C
766,1.0,1.0,1.0,49.21279039941511,823.3594933882804,999.0,71.28962465355585,836.9019103938671,999.0
767,1.0,1.0,1.0,49.30724433936809,824.4341776186744,999.0,71.28962465355585,837.9196331273782,999.0
768,1.0,1.0,1.0,49.40169448016376,825.5088635427156,999.0,71.28962465355585,838.9373665908348,999.0
769,1.0,1.0,1.0,49.49614086958893,826.5835513745358,999.0,71.28962465355585,839.9551108256458,999.0
770,1.0,1.0,1.0,49.59058355517083,827.658241329322,999.0,71.28962465355585,840.9728658703433,999.0
771,1.0,1.0,1.0,49.68502258416032,828.7329336188307,999.0,71.28962465355585,841.9906317658417,999.0
772,1.0,1.0,1.0,49.77945800359584,829.8076284606896,999.0,71.28962465355585,843.0084085487367,999.0
773,1.0,1.0,1.0,49.87388986019292,830.8823260664975,999.0,71.28962465355585,844.0261962560196,999.0
774,1.0,1.0,1.0,49.968318200464566,831.9570266527905,999.0,71.28962465355585,845.0439949235614,999.0
775,1.0,1.0,1.0,50.062743070632365,833.0317304328391,999.0,71.28962465355585,846.0618045881619,999.0
776,1.0,1.0,1.0,50.15716451671307,834.1064376217985,999.0,71.28962465355585,847.0796252812852,999.0
777,1.0,1.0,1.0,50.251582584471855,835.181148433199,999.0,71.28962465355585,848.0974570391326,999.0
778,1.0,1.0,1.0,50.34599731940098,836.2558630834172,999.0,71.28962465355585,849.1152998917248,999.0
779,1.0,1.0,1.0,50.44040876675295,837.3305817862183,999.0,71.28962465355585,850.1331538712279,999.0
780,1.0,1.0,1.0,50.534816971562094,838.4053047561421,999.0,71.28962465355585,851.1510190087234,999.0
781,1.0,1.0,1.0,50.629221978617984,839.4800322082463,999.0,71.28962465355585,852.1688953339241,999.0
782,1.0,1.0,1.0,50.72362383246154,840.5547643576795,999.0,71.28962465355585,853.1867828755996,999.0
783,1.0,1.0,1.0,50.81802257741344,841.6295014186921,999.0,71.28962465355585,854.2046816613228,999.0
784,1.0,1.0,1.0,50.91241825755475,842.7042436066047,999.0,71.28962465355585,855.2225917187998,999.0
785,1.0,1.0,1.0,51.0068109167584,843.7789911364222,999.0,71.28962465355585,856.2405130727489,999.0
786,1.0,1.0,1.0,51.10120059864012,844.8537442245304,999.0,71.28962465355585,857.2584457507268,999.0
787,1.0,1.0,1.0,51.195587346579146,845.9285030839807,999.0,71.28962465355585,858.2763897757741,999.0
788,1.0,1.0,1.0,51.2899712038074,847.0032679319363,999.0,71.28962465355585,859.2943451716349,999.0
789,1.0,1.0,1.0,51.38435221326461,848.0780389825852,999.0,71.28962465355585,860.312311961234,999.0
790,1.0,1.0,1.0,51.4787304176618,849.1528164523617,999.0,71.28962465355585,861.3302901663119,999.0
791,1.0,1.0,1.0,51.57310585952798,850.2276005571226,999.0,71.28962465355585,862.3482798083797,999.0
792,1.0,1.0,1.0,51.66747858119764,851.3023915123326,999.0,71.28962465355585,863.3662809065531,999.0
793,1.0,1.0,1.0,51.761848624755,852.3771895327935,999.0,71.28962465355585,864.3842934815693,999.0
794,1.0,1.0,1.0,51.856216032050355,853.4519948349473,999.0,71.28962465355585,865.4023175517566,999.0
795,1.0,1.0,1.0,51.95058084479351,854.5268076353985,999.0,71.28962465355585,866.4203531346672,999.0
796,1.0,1.0,1.0,52.04494310441034,855.6016281500597,999.0,71.28962465355585,867.4384002479029,999.0
797,1.0,1.0,1.0,52.13930285218664,856.6764565953141,999.0,71.28962465355585,868.4564589063696,999.0
798,1.0,1.0,1.0,52.23366012914436,857.751293187668,999.0,71.28962465355585,869.4745291259834,999.0
799,1.0,1.0,1.0,52.328014976166955,858.8261381436398,999.0,71.28962465355585,870.4926109220473,999.0
800,1.0,1.0,1.0,52.42236743389178,859.900991679246,999.0,71.28962465355585,871.5107043072587,999.0
801,1.0,1.0,1.0,52.516717542739585,860.9758540119133,999.0,71.28962465355585,872.528809295404,999.0
802,1.0,1.0,1.0,52.61106534298601,862.0507253592483,999.0,71.28962465355585,873.5469258987101,999.0
803,1.0,1.0,1.0,52.70541087466028,863.1256059377561,999.0,71.28962465355585,874.5650541277283,999.0
804,1.0,1.0,1.0,52.79975417764941,864.2004959645867,999.0,71.28962465355585,875.5831939949226,999.0
805,1.0,1.0,1.0,52.89409529161249,865.2753956575206,999.0,71.28962465355585,876.6013455089749,999.0
806,1.0,1.0,1.0,52.98843425603391,866.3503052344194,999.0,71.28962465355585,877.6195086797253,999.0
807,1.0,1.0,1.0,53.08277111018199,867.4252249130839,999.0,71.28962465355585,878.6376835150156,999.0
808,1.0,1.0,1.0,53.177105893175174,868.50015491094,999.0,71.28962465355585,879.6558700236427,999.0
809,1.0,1.0,1.0,53.27143864389546,869.5750954473752,999.0,71.28962465355585,880.6740682118619,999.0
810,1.0,1.0,1.0,53.365769401110754,870.6500467395863,999.0,71.28962465355585,881.6922780868532,999.0
811,1.0,1.0,1.0,53.46009820335467,871.7250090074633,999.0,71.28962465355585,882.7104996538457,999.0
812,1.0,1.0,1.0,53.55442508897479,872.7999824693815,999.0,71.28962465355585,883.7287329177952,999.0
813,1.0,1.0,1.0,53.64875009617465,873.8749673440827,999.0,71.28962465355585,884.7469778830528,999.0
814,1.0,1.0,1.0,53.74307326295556,874.9499638511579,999.0,71.28962465355585,885.7652345539369,999.0
815,1.0,1.0,1.0,53.83739462711602,876.0249722102018,999.0,71.28962465355585,886.7835029323975,999.0
816,1.0,1.0,1.0,53.9317142263518,877.0999926412915,999.0,71.28962465355585,887.8017830214945,999.0
817,1.0,1.0,1.0,54.026032098121355,878.1750253638716,999.0,71.28962465355585,888.8200748230837,999.0
818,1.0,1.0,1.0,54.12034827972534,879.2500705999247,999.0,71.28962465355585,889.8383783379961,999.0
819,1.0,1.0,1.0,54.214662808338986,880.3251285678541,999.0,71.28962465355585,890.8566935663806,999.0
820,1.0,1.0,1.0,54.30897572088558,881.4001994898847,999.0,71.28962465355585,891.8750205089982,999.0
821,1.0,1.0,1.0,54.40328705416848,882.475283586942,999.0,71.28962465355585,892.8933591639145,999.0
822,1.0,1.0,1.0,54.49759684483167,883.550381080552,999.0,71.28962465355585,893.9117095311601,999.0
823,1.0,1.0,1.0,54.591905129353705,884.6254921929515,999.0,71.28962465355585,894.9300716080098,999.0
824,1.0,1.0,1.0,54.68621194398627,885.7006171453492,999.0,71.28962465355585,895.9484453923628,999.0
825,1.0,1.0,1.0,54.78051732490986,886.7757561614712,999.0,71.28962465355585,896.9668308811647,999.0
826,1.0,1.0,1.0,54.87482130807776,887.8509094626223,999.0,71.28962465355585,897.9852280706043,999.0
827,1.0,1.0,1.0,54.96912392933323,888.9260772736885,999.0,71.28962465355585,899.0036369576799,999.0
828,1.0,1.0,1.0,55.06342522430893,890.0012598171388,999.0,71.28962465355585,900.0220575365406,999.0
829,1.0,1.0,1.0,55.15772522852913,891.0764573172936,999.0,71.28962465355585,901.040489802956,999.0
830,1.0,1.0,1.0,55.25202397730759,892.1516699988011,999.0,71.28962465355585,902.0589337510143,999.0
831,1.0,1.0,1.0,55.346321505846696,893.2268980856142,999.0,71.28962465355585,903.0773893750803,999.0
832,1.0,1.0,1.0,55.44061784918174,894.3021418041133,999.0,71.28962465355585,904.0958566687282,999.0
833,1.0,1.0,1.0,55.53491304220924,895.3774013785447,999.0,71.28962465355585,905.1143356251245,999.0
834,1.0,1.0,1.0,55.62920711963002,896.4526770361751,999.0,71.28962465355585,906.1328262367372,999.0
835,1.0,1.0,1.0,55.72350011605387,897.5279690027537,999.0,71.28962465355585,907.1513284961912,999.0
836,1.0,1.0,1.0,55.81779206590581,898.6032775058734,999.0,71.28962465355585,908.1698423953902,999.0
837,1.0,1.0,1.0,55.91208300344781,899.6786027728629,999.0,71.28962465355585,909.1883679256172,999.0
838,1.0,1.0,1.0,56.00637296284032,900.7539450319879,999.0,71.28962465355585,910.2069050786023,999.0
839,1.0,1.0,1.0,56.10066197807706,901.8293045114566,999.0,71.28962465355585,911.2254538451461,999.0
840,1.0,1.0,1.0,56.19495008297387,902.9046814403182,999.0,71.28962465355585,912.2440142156252,999.0
841,1.0,1.0,1.0,56.2892373112752,903.9800760490966,999.0,71.28962465355585,913.2625861807924,999.0
842,1.0,1.0,1.0,56.38352369653667,905.0554885669866,999.0,71.28962465355585,914.2811697303131,999.0
843,1.0,1.0,1.0,56.4778092721764,906.130919225578,999.0,71.28962465355585,915.2997648541523,999.0
844,1.0,1.0,1.0,56.572094071459716,907.2063682566766,999.0,71.28962465355585,916.31837154185,999.0
845,1.0,1.0,1.0,56.6663781275613,908.2818358917132,999.0,71.28962465355585,917.3369897829938,999.0
846,1.0,1.0,1.0,56.760661473464815,909.3573223637812,999.0,71.28962465355585,918.355619566792,999.0
847,1.0,1.0,1.0,56.85494414206064,910.4328279068343,999.0,71.28962465355585,919.3742608819695,999.0
848,1.0,1.0,1.0,56.949226166062196,911.5083527549778,999.0,71.28962465355585,920.3929137178277,999.0
849,1.0,1.0,1.0,57.04350757808645,912.5838971429108,999.0,71.28962465355585,921.4115780631442,999.0
850,1.0,1.0,1.0,57.13778841059987,913.6594613069352,999.0,71.28962465355585,922.4302539067755,999.0
851,1.0,1.0,1.0,57.23206869590101,914.7350454834694,999.0,71.28962465355585,923.4489412372589,999.0
852,1.0,1.0,1.0,57.326348466265564,915.8106499096529,999.0,71.28962465355585,924.4676400436812,999.0
853,1.0,1.0,1.0,57.42062775371102,916.8862748242885,999.0,71.28962465355585,925.4863503144343,999.0
854,1.0,1.0,1.0,57.514906590193206,917.96192046596,999.0,71.28962465355585,926.5050720383941,999.0
855,1.0,1.0,1.0,57.609185007558075,919.0375870754344,999.0,71.28962465355585,927.5238052047167,999.0
856,1.0,1.0,1.0,57.70346303745541,920.1132748933683,999.0,71.28962465355585,928.5425498020809,999.0
857,1.0,1.0,1.0,57.79774071146988,921.1889841617507,999.0,71.28962465355585,929.5613058199035,999.0
858,1.0,1.0,1.0,57.89201806104046,922.2647151238355,999.0,71.28962465355585,930.5800732473364,999.0
859,1.0,1.0,1.0,57.98629511747858,923.340468023822,999.0,71.28962465355585,931.5988520740786,999.0
860,1.0,1.0,1.0,58.08057191196611,924.4162431069583,999.0,71.28962465355585,932.6176422899588,999.0
861,1.0,1.0,1.0,58.17484847559529,925.4920406193049,999.0,71.28962465355585,933.6364438852551,999.0
862,1.0,1.0,1.0,58.269124839287294,926.5678608089988,999.0,71.28962465355585,934.6552568504272,999.0
863,1.0,1.0,1.0,58.36340103389959,927.6437039243942,999.0,71.28962465355585,935.6740811763818,999.0
864,1.0,1.0,1.0,58.45767709011901,928.7195702158745,999.0,71.28962465355585,936.6929168547704,999.0
865,1.0,1.0,1.0,58.55195303853575,929.795459934742,999.0,71.28962465355585,937.7117638772978,999.0
866,1.0,1.0,1.0,58.64622890960889,930.8713733340345,999.0,71.28962465355585,938.7306222363184,999.0
867,1.0,1.0,1.0,58.7405047337195,931.9473106679197,999.0,71.28962465355585,939.7494919251806,999.0
868,1.0,1.0,1.0,58.834780541086,933.023272192092,999.0,71.28962465355585,940.7683729376712,999.0
869,1.0,1.0,1.0,58.929056361859175,934.0992581642049,999.0,71.28962465355585,941.7872652680596,999.0
870,1.0,1.0,1.0,59.02333222601769,935.175268843063,999.0,71.28962465355585,942.8061689118572,999.0
871,1.0,1.0,1.0,59.117608163461504,936.251304489435,999.0,71.28962465355585,943.8250838652469,999.0
872,1.0,1.0,1.0,59.211884203983786,937.3273653659779,999.0,71.28962465355585,944.8440101253107,999.0
873,1.0,1.0,1.0,59.30616037726754,938.4034517368399,999.0,71.28962465355585,945.862947690141,999.0
874,1.0,1.0,1.0,59.400436712860824,939.4795638684761,999.0,71.28962465355585,946.8818965590328,999.0
875,1.0,1.0,1.0,59.494713240197896,940.5557020289948,999.0,71.28962465355585,947.900856732456,999.0
876,1.0,1.0,1.0,59.58898998864284,941.6318664892073,999.0,71.28962465355585,948.9198282121275,999.0
877,1.0,1.0,1.0,59.68326698744267,942.7080575215255,999.0,71.28962465355585,949.9388110010941,999.0
878,1.0,1.0,1.0,59.77754426569395,943.7842754010794,999.0,71.28962465355585,950.9578051038803,999.0
879,1.0,1.0,1.0,59.871821852433165,944.8605204052849,999.0,71.28962465355585,951.9768105266354,999.0
880,1.0,1.0,1.0,59.9660997765742,945.9367928141435,999.0,71.28962465355585,952.995827277126,999.0
881,1.0,1.0,1.0,60.060378066886614,947.0130929103794,999.0,71.28962465355585,954.0148553650045,999.0
882,1.0,1.0,1.0,60.154656752156995,948.0894209794973,999.0,71.28962465355585,955.0338948018339,999.0
883,1.0,1.0,1.0,60.248935860909754,949.165777309875,999.0,71.28962465355585,956.0529456012059,999.0
884,1.0,1.0,1.0,60.3432154216692,950.2421621933372,999.0,71.28962465355585,957.0720077789796,999.0
885,1.0,1.0,1.0,60.43749546283003,951.3185759246006,999.0,71.28962465355585,958.0910813533828,999.0
886,1.0,1.0,1.0,60.53177601270038,952.3950188021399,999.0,71.28962465355585,959.110166345164,999.0
887,1.0,1.0,1.0,60.62605709947097,953.4714911278838,999.0,71.28962465355585,960.1292627778193,999.0
888,1.0,1.0,1.0,60.720338751215316,954.547993207894,999.0,71.28962465355585,961.1483706777427,999.0
889,1.0,1.0,1.0,60.81462099594318,955.6245253520901,999.0,71.28962465355585,962.1674900744924,999.0
890,1.0,1.0,1.0,60.90890386153785,956.7010878748574,999.0,71.28962465355585,963.1866210009109,999.0
891,1.0,1.0,1.0,61.00318737582838,957.7776810952475,999.0,71.28962465355585,964.2057634935074,999.0
892,1.0,1.0,1.0,61.09747156649,958.8543053370734,999.0,71.28962465355585,965.2249175926145,999.0
893,1.0,1.0,1.0,61.191756461118935,959.9309609295167,999.0,71.28962465355585,966.2440833427447,999.0
894,1.0,1.0,1.0,61.28604208725202,961.0076482071956,999.0,71.28962465355585,967.2632607928415,999.0
895,1.0,1.0,1.0,61.38032847228747,962.084367510775,999.0,71.28962465355585,968.2824499966864,999.0
896,1.0,1.0,1.0,61.47461564355853,963.1611191872489,999.0,71.28962465355585,969.3016510132402,999.0
897,1.0,1.0,1.0,61.56890362829178,964.2379035903681,999.0,71.28962465355585,970.3208639070856,999.0
898,1.0,1.0,1.0,61.66319245359393,965.3147210812433,999.0,71.28962465355585,971.3400887488424,999.0
899,1.0,1.0,1.0,61.757482146540106,966.3915720288725,999.0,71.28962465355585,972.359325615732,999.0
900,1.0,1.0,1.0,61.851772734082786,967.4684568107122,999.0,71.28962465355585,973.3785745921118,999.0
901,1.0,1.0,1.0,61.94606424305811,968.5453758134029,999.0,71.28962465355585,974.3978357701088,999.0
902,1.0,1.0,1.0,62.04035670025765,969.6223294335279,999.0,71.28962465355585,975.4171092503377,999.0
903,1.0,1.0,1.0,62.13465013234985,970.6993180784767,999.0,71.28962465355585,976.4363951427104,999.0
904,1.0,1.0,1.0,62.228944565907646,971.7763421674139,999.0,71.28962465355585,977.4556935673182,999.0
905,1.0,1.0,1.0,62.32324002746078,972.8534021323788,999.0,71.28962465355585,978.4750046554904,999.0
906,1.0,1.0,1.0,62.41753654346214,973.930498419531,999.0,71.28962465355585,979.4943285509646,999.0
907,1.0,1.0,1.0,62.511834140144295,975.0076314905855,999.0,71.28962465355585,980.5136654112652,999.0
908,1.0,1.0,1.0,62.606132843815196,976.0848018244293,999.0,71.28962465355585,981.5330154092869,999.0
909,1.0,1.0,1.0,62.70043268063493,977.1620099190366,999.0,71.28962465355585,982.5523785863361,999.0
910,1.0,1.0,1.0,62.79473367663533,978.2392562936503,999.0,71.28962465355585,983.5717555984913,999.0
911,1.0,1.0,1.0,62.889035857821284,979.3165414913548,999.0,71.28962465355585,984.5911463297183,999.0
912,1.0,1.0,1.0,62.98333925010626,980.393866082117,999.0,71.28962465355585,985.610550983895,999.0
913,1.0,1.0,1.0,63.077643879304034,981.4712306663863,999.0,71.28962465355585,986.6299699494919,999.0
914,1.0,1.0,1.0,63.17194977113931,982.548635879424,999.0,71.28962465355585,987.6494034707299,999.0
915,1.0,1.0,1.0,63.26625695127463,983.6260823976172,999.0,71.28962465355585,988.6688520643603,999.0
916,1.0,1.0,1.0,63.36056544528105,984.7035710375314,999.0,71.28962465355585,989.688316053971,999.0
917,1.0,1.0,1.0,63.45487527864653,985.7811023782847,999.0,71.28962465355585,990.7077959157482,999.0
918,1.0,1.0,1.0,63.5491864767893,986.8586772818826,999.0,71.28962465355585,991.7272921821628,999.0
919,1.0,1.0,1.0,63.64349906502501,987.936296830439,999.0,71.28962465355585,992.7468054848756,999.0
920,1.0,1.0,1.0,63.737813068623765,989.013961881054,999.0,71.28962465355585,993.7663365727719,999.0
921,1.0,1.0,1.0,63.83212851273917,990.0916737824299,999.0,71.28962465355585,994.7858863597246,999.0
922,1.0,1.0,1.0,63.92644542249125,991.1694335842667,999.0,71.28962465355585,995.805456010981,999.0
923,1.0,1.0,1.0,64.02076382287085,992.2472428425209,999.0,71.28962465355585,996.8250469831074,999.0
924,1.0,1.0,1.0,64.11508373881027,993.3251032763338,999.0,71.28962465355585,997.8446614577762,999.0
925,1.0,1.0,1.0,64.20940519519452,994.4030169686619,999.0,71.28962465355585,998.8643028548391,999.0
926,1.0,1.0,1.0,64.30372821682249,995.4809865438663,999.0,71.28962465355585,999.0,999.0
927,1.0,1.0,1.0,64.398052828366,996.5590153799745,999.0,71.28962465355585,999.0,999.0
928,1.0,1.0,1.0,64.49237905445831,997.6371084177017,999.0,71.28962465355585,999.0,999.0
929,1.0,1.0,1.0,64.58670691968499,998.7152736190178,999.0,71.28962465355585,999.0,999.0
930,1.0,1.0,1.0,64.68103644853797,999.0,999.0,71.28962465355585,999.0,999.0
931,1.0,1.0,1.0,64.77536766540614,999.0,999.0,71.28962465355585,999.0,999.0
932,1.0,1.0,1.0,64.86970059464772,999.0,999.0,71.28962465355585,999.0,999.0
933,1.0,1.0,1.0,64.96403526051968,999.0,999.0,71.28962465355585,999.0,999.0
934,1.0,1.0,1.0,65.058371687197,999.0,999.0,71.28962465355585,999.0,999.0
935,1.0,1.0,1.0,65.15270989886095,999.0,999.0,71.28962465355585,999.0,999.0
936,1.0,1.0,1.0,65.24704991949594,999.0,999.0,71.28962465355585,999.0,999.0
937,1.0,1.0,1.0,65.3413917731316,999.0,999.0,71.28962465355585,999.0,999.0
938,1.0,1.0,1.0,65.43573548365816,999.0,999.0,71.28962465355585,999.0,999.0
939,1.0,1.0,1.0,65.5300810749099,999.0,999.0,71.28962465355585,999.0,999.0
940,1.0,1.0,1.0,65.62442857067948,999.0,999.0,71.28962465355585,999.0,999.0
941,1.0,1.0,1.0,65.71877799464598,999.0,999.0,71.28962465355585,999.0,999.0
942,1.0,1.0,1.0,65.8131293704754,999.0,999.0,71.28962465355585,999.0,999.0
943,1.0,1.0,1.0,65.90748272171287,999.0,999.0,71.28962465355585,999.0,999.0
944,1.0,1.0,1.0,66.00183807183888,999.0,999.0,71.28962465355585,999.0,999.0
945,1.0,1.0,1.0,66.09619544433713,999.0,999.0,71.28962465355585,999.0,999.0
946,1.0,1.0,1.0,66.19055486253313,999.0,999.0,71.28962465355585,999.0,999.0
947,1.0,1.0,1.0,66.28491634974942,999.0,999.0,71.28962465355585,999.0,999.0
948,1.0,1.0,1.0,66.37927992921388,999.0,999.0,71.28962465355585,999.0,999.0
949,1.0,1.0,1.0,66.47364562406966,999.0,999.0,71.28962465355585,999.0,999.0
950,1.0,1.0,1.0,66.56801345745347,999.0,999.0,71.28962465355585,999.0,999.0
951,1.0,1.0,1.0,66.66238345239293,999.0,999.0,71.28962465355585,999.0,999.0
952,1.0,1.0,1.0,66.75675563189147,999.0,999.0,71.28962465355585,999.0,999.0
953,1.0,1.0,1.0,66.85113001882205,999.0,999.0,71.28962465355585,999.0,999.0
954,1.0,1.0,1.0,66.9455066360279,999.0,999.0,71.28962465355585,999.0,999.0
955,1.0,1.0,1.0,67.03988550635896,999.0,999.0,71.28962465355585,999.0,999.0
956,1.0,1.0,1.0,67.13426665246668,999.0,999.0,71.28962465355585,999.0,999.0
957,1.0,1.0,1.0,67.22865009705652,999.0,999.0,71.28962465355585,999.0,999.0
958,1.0,1.0,1.0,67.32303586272583,999.0,999.0,71.28962465355585,999.0,999.0
959,1.0,1.0,1.0,67.41742397198252,999.0,999.0,71.28962465355585,999.0,999.0
960,1.0,1.0,1.0,67.51181444736301,999.0,999.0,71.28962465355585,999.0,999.0
961,1.0,1.0,1.0,67.6062073112492,999.0,999.0,71.28962465355585,999.0,999.0
962,1.0,1.0,1.0,67.70060258601269,999.0,999.0,71.28962465355585,999.0,999.0
963,1.0,1.0,1.0,67.79500029392597,999.0,999.0,71.28962465355585,999.0,999.0
964,1.0,1.0,1.0,67.88940045727003,999.0,999.0,71.28962465355585,999.0,999.0
965,1.0,1.0,1.0,67.98380309821198,999.0,999.0,71.28962465355585,999.0,999.0
966,1.0,1.0,1.0,68.07820823885845,999.0,999.0,71.28962465355585,999.0,999.0
967,1.0,1.0,1.0,68.17261590130433,999.0,999.0,71.28962465355585,999.0,999.0
968,1.0,1.0,1.0,68.2670261075486,999.0,999.0,71.28962465355585,999.0,999.0
969,1.0,1.0,1.0,68.36143887955427,999.0,999.0,71.28962465355585,999.0,999.0
970,1.0,1.0,1.0,68.45585423920869,999.0,999.0,71.28962465355585,999.0,999.0
971,1.0,1.0,1.0,68.5502722082959,999.0,999.0,71.28962465355585,999.0,999.0
972,1.0,1.0,1.0,68.64469280867627,999.0,999.0,71.28962465355585,999.0,999.0
973,1.0,1.0,1.0,68.73911606204888,999.0,999.0,71.28962465355585,999.0,999.0
974,1.0,1.0,1.0,68.83354199008774,999.0,999.0,71.28962465355585,999.0,999.0
975,1.0,1.0,1.0,68.92797061437992,999.0,999.0,71.28962465355585,999.0,999.0
976,1.0,1.0,1.0,69.02240195653013,999.0,999.0,71.28962465355585,999.0,999.0
977,1.0,1.0,1.0,69.11683603802261,999.0,999.0,71.28962465355585,999.0,999.0
978,1.0,1.0,1.0,69.21127288031734,999.0,999.0,71.28962465355585,999.0,999.0
979,1.0,1.0,1.0,69.30571250478414,999.0,999.0,71.28962465355585,999.0,999.0
980,1.0,1.0,1.0,69.40015493282107,999.0,999.0,71.28962465355585,999.0,999.0
981,1.0,1.0,1.0,69.49460018569852,999.0,999.0,71.28962465355585,999.0,999.0
982,1.0,1.0,1.0,69.58904828465243,999.0,999.0,71.28962465355585,999.0,999.0
983,1.0,1.0,1.0,69.68349925087045,999.0,999.0,71.28962465355585,999.0,999.0
984,1.0,1.0,1.0,69.7779531054935,999.0,999.0,71.28962465355585,999.0,999.0
985,1.0,1.0,1.0,69.87240986960113,999.0,999.0,71.28962465355585,999.0,999.0
986,1.0,1.0,1.0,69.96686956422576,999.0,999.0,71.28962465355585,999.0,999.0
987,1.0,1.0,1.0,70.06133221036949,999.0,999.0,71.28962465355585,999.0,999.0
988,1.0,1.0,1.0,70.15579782894052,999.0,999.0,71.28962465355585,999.0,999.0
989,1.0,1.0,1.0,70.25026644082449,999.0,999.0,71.28962465355585,999.0,999.0
990,1.0,1.0,1.0,70.34473806688763,999.0,999.0,71.28962465355585,999.0,999.0
991,1.0,1.0,1.0,70.43921272788904,999.0,999.0,71.28962465355585,999.0,999.0
992,1.0,1.0,1.0,70.53369044452602,999.0,999.0,71.28962465355585,999.0,999.0
993,1.0,1.0,1.0,70.62817123751374,999.0,999.0,71.28962465355585,999.0,999.0
994,1.0,1.0,1.0,70.72265512751193,999.0,999.0,71.28962465355585,999.0,999.0
995,1.0,1.0,1.0,70.81714213506834,999.0,999.0,71.28962465355585,999.0,999.0
996,1.0,1.0,1.0,70.91163228072278,999.0,999.0,71.28962465355585,999.0,999.0
997,1.0,1.0,1.0,71.00612558497697,999.0,999.0,71.28962465355585,999.0,999.0
998,1.0,1.0,1.0,71.10062206828385,999.0,999.0,71.28962465355585,999.0,999.0
999,1.0,1.0,1.0,71.19512175104455,999.0,999.0,71.28962465355585,999.0,999.0
